"","year","codel2_2016","TO_5","TO_6","TO_MULTI","TO_10","TO_8","TO_TA","TO_1","TO_4","TO_9","TO_11","TO_3","TO_7","TO_2","TO_12","TO_13"
"1827",2021,"ES64",0,4956011,0,8351684,3421753,1098006,1814119,10492287,2637221,0,3605999,1667251,1930277,0,0
"1828",2021,"ES7",7969447,14441818,0,0,0,2633706,22539076,0,0,4058363,11626501,0,0,0,0
"1829",2021,"ES70",98957,12399494,518259435,70778621,5899818,19350301,203063785,26575103,45668847,0,95411866,12729250,72803434,0,56866726
"1830",2021,"ESZZ",0,0,28799,0,0,0,2125797,0,0,350,417295,0,0,0,0
"1831",2021,"FI",0,27393523,0,9058051,0,11170748,0,0,0,0,16234945,23031928,0,0,0
"1832",2021,"FI1",0,0,69658992,92209035,61459588,44644747,0,0,45726572,0,4e+07,0,0,0,0
"1833",2021,"FI19",0,9253476,155467824,29293559,37031912,6259334,14906790,30000,18582534,291205,4728069,3047219,0,0,530986
"1834",2021,"FI1B",0,11965861,15337334,9081445,34777261,0,1793245,0,7860714,507869,0,7438830,0,0,687386
"1835",2021,"FI1C",0,8167543,134428241,27944902,38145653,6739803,5131849,0,12124822,1888117,0,18480574,0,0,565420
"1836",2021,"FI1D",0,14027851,785832421,130476080,168395417,22579645,27715016,4706345,67378142,34000,21426413,0,0,0,5583496
"1837",2021,"FI20",0,0,8526931,0,0,399640,0,0,0,0,0,0,0,0,265424
"1838",2021,"FR",0,0,345535195,0,885402720,192764936,0,0,514273014,0,9600421,3648840,0,0,0
"1839",2021,"FR10",588298,3934896,265058065,102593560,152212408,34769543,1434788,47540878,442411778,46669857,0,0,73951405,0,13378000
"1840",2021,"FR3",0,0,0,0,0,28939,0,0,0,0,0,0,0,0,0
"1841",2021,"FR4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1842",2021,"FR91",13066487,108205529,228111077,31513358,157216176,10086490,0,57328996,70775805,463409,29495973,45240610,28919159,0,1749786
"1843",2021,"FRB0",321317,0,85519087,66259560,75431684,5163969,103920219,0,66316496,0,64677046,0,70221183,0,12777189
"1844",2021,"FRC1",0,20356412,284109114,73060381,17380612,13117831,0,55903760,80843067,0,0,0,131019606,0,0
"1845",2021,"FRC2",0,14368005,217302557,53816880,6467637,13151531,9085087,104577191,67118229,0,0,29100687,8350980,0,0
"1846",2021,"FRD1",0,2114718,281832421,51179065,24438821,9958849,122710,0,51164896,0,0,0,61024349,0,20955771
"1847",2021,"FRD2",0,5423450,258784714,63970898,42766518,7883918,11907425,76575360,61634105,0,0,0,0,0,0
"1848",2021,"FRE1",0,72023752,535259871,0,164053697,65196293,123483815,303093534,253501316,0,80197232,0,31649676,0,0
"1849",2021,"FRE2",0,0,213543219,0,46116610,4904558,1166403,160738545,92850933,0,603145,0,83128568,0,0
"1850",2021,"FRF1",79659,0,50469936,66385307,25236433,15284575,114959759,72811688,97414622,8975291,39948774,0,74143210,0,0
"1851",2021,"FRF2",0,1771653,412954027,0,48490227,12823079,8819151,130462054,68408135,0,0,0,727327731,0,0
"1852",2021,"FRF3",7309529,27695566,254144175,0,41309626,19994376,116358266,338302621,117838756,0,301458129,0,274617579,0,0
"1853",2021,"FRG0",0,0,255397479,0,9953788,21493396,228770746,214056138,180501037,0,29781421,0,56350898,0,0
"1854",2021,"FRH0",0,2567708,192102392,71055091,37233336,8670036,5542576,167169309,191868171,0,0,0,153478733,0,148376
"1855",2021,"FRI1",4982448,15071699,818646844,0,50262277,11525873,4142867,0,151183892,0,1924590,7601987,39775163,0,0
"1856",2021,"FRI2",0,6738462,90813180,19016638,2300753,5436421,0,42276517,72764921,0,0,0,44211343,0,0
"1857",2021,"FRI3",41045,21273178,8686787,42994220,25834149,7157178,61591340,76933414,107317826,0,78182681,0,14255884,0,0
"1858",2021,"FRJ1",1394370,15519444,478572892,47133146,109743431,7125294,2434619,0,156609382,0,0,1670178,14437646,0,2750000
"1859",2021,"FRJ2",15825544,48391964,133393656,128740055,50098894,22628786,166753683,182465098,130059743,0,262264467,2293633,32142754,0,3500000
"1860",2021,"FRK1",0,7793579,14766392,19878928,38194928,12728592,31237824,50914150,96182795,0,102374291,0,51734504,0,0
"1861",2021,"FRK2",8665459,47358461,315868377,80646355,78735613,25967241,11345336,3185585,268103217,0,6513755,16288196,0,0,3.8e+07
"1862",2021,"FRL0",4848842,13274517,324488692,148304912,24299877,30563792,1515245,3661328,201409133,0,12174258,0,42384898,0,0
"1863",2021,"FRM0",0,0,28886300,5048003,5476312,2773730,16932772,27567165,12472455,0,18404674,0,8795177,0,0
"1864",2021,"FRY2",1922100,58012890,157197548,36039320,88881193,12763668,9510960,71616900,54140780,615892,114316466,40042776,12431583,0,4035480
"1865",2021,"FRY3",0,66835716,112622583,26910204,67126472,18728010,0,9380277,13367189,4150250,402443,6336106,11851162,50682648,0
"1866",2021,"FRY4",4644850,2628359,432778429,172671753,347142600,44975227,106223011,114080551,89265200,0,223061119,323645906,10986906,0,1098224
"1867",2021,"FRZZ",7526129,78459972,0,0,14064100,3349332,11841039,0,0,0,3699610,0,0,0,0
"1868",2021,"HR",0,1279237,0,236824570,471423595,50173919,5111896,2481208,404997923,70325078,0,2277748,0,0,0
"1869",2021,"HR0",49766519,66434193,0,67648366,0,0,45392626,42883179,48571918,0,618662466,330089,28917129,0,0
"1870",2021,"HR03",5308914,509637124,0,73488605,0,8220343,59484879,131301044,61581633,847859,238138520,515482028,1910977,0,188851
"1871",2021,"HR04",53690562,754716248,0,84159748,0,206962008,288397128,372906854,217894238,4184436,635942947,273981204,3440234,0,1298480
"1872",2021,"HRZ",13412,0,0,0,0,0,70781,0,0,0,858892,0,0,0,0
"1873",2021,"HU",0,11013402,0,0,0,0,6592406,1798864,0,0,0,0,0,0,0
"1874",2021,"HU11",250732870,177889452,205951080,233246799,4180387,200711072,123313777,240332618,245969043,663623560,81770544,976890864,0,0,150915679
"1875",2021,"HU21",57641481,232718094,125645005,100606713,137512670,0,201274788,141566848,158959909,43335927,233266353,322152587,15123820,0,0
"1876",2021,"HU22",57823589,162081683,166438613,116063011,101764392,0,119898867,91268449,107425311,23612559,152637081,529482564,13243446,0,0
"1877",2021,"HU23",98539098,210544793,122895120,133028821,138923799,0,184697141,123743643,133224176,3232644,190669397,345036716,14264103,0,0
"1878",2021,"HU31",61459308,268214635,134637461,193924445,188117072,0,158580572,225548449,187856284,6119863,228349729,797217298,15640739,0,0
"1879",2021,"HU32",189515209,283782208,233979115,210688790,227105959,0,217377563,204981564,198923819,4250058,296005737,821654334,27375381,0,0
"1880",2021,"HU33",76815113,233974282,203416642,241335799,210563231,0,360690182,193638497,200136546,27893032,294889433,107684413,21641470,0,0
"1881",2021,"HUZZ",0,1274572,1975097815,181715741,1176377138,0,0,0,0,0,35161145,529229529,110583782,0,285714286
"1882",2021,"IE",0,0,0,241084508,419615852,10014525,0,0,200940357,0,0,0,0,0,0
"1883",2021,"IE0",0,6795004,0,0,0,0,0,0,16222758,0,0,0,0,0,0
"1884",2021,"IE04",1389792,5281892,14754984,0,0,1431799,148800190,38149098,76714094,0,21200420,1094520,0,0,0
"1885",2021,"IE05",11912023,4075032,25982813,0,0,536670,286310504,83379952,0,0,24816387,0,0,0,0
"1886",2021,"IS00",0,493675,0,0,0,0,728797,0,0,0,0,0,0,0,0
"1887",2021,"IT",0,208259782,79476083,221588794,2423817523,256201807,388648177,23639028,739477976,390891126,308213957,1149035197,235084588,0,0
"1888",2021,"ITC1",7142082,6532869,45360156,374370041,295055363,36605487,202532807,126659315,248326033,1038236,130601294,1303463,33143078,0,0
"1889",2021,"ITC2",7472812,14262474,14016999,13402680,16164724,3082010,26919666,2630476,6668632,324263,8227098,0,15824198,0,0
"1890",2021,"ITC3",14938172,2312970,24936315,25246627,0,11839179,46028439,48937367,13248861,1028461,68530922,0,22805006,0,0
"1891",2021,"ITC4",0,13104666,1228386,348736172,223304838,46207923,331560435,41574547,270262415,13317070,179840774,3088695,17836216,0,0
"1892",2021,"ITF1",11344387,7868853,6680940,62868991,52051646,5375486,39195324,8845586,6945947,1563967,63033467,0,12378214,0,0
"1893",2021,"ITF2",1921796,3235896,0,15551780,10539877,3141065,19060628,2306676,11199845,203815,21933369,0,2979061,0,0
"1894",2021,"ITF3",107782813,530305496,29705402,658620436,110516355,77829361,406611612,409275487,231299640,11783146,393359085,112481269,114027629,0,2188661
"1895",2021,"ITF4",153174349,490484392,24992264,619781175,327710378,111575640,341989673,144856869,565443089,15131409,1138764167,200591598,90775773,0,2600
"1896",2021,"ITF5",0,42594965,0,82230757,53471782,30065402,34311004,108489169,58857208,8696193,160603844,41527501,30355416,0,0
"1897",2021,"ITF6",84764659,110243147,0,248307931,106983420,70359381,108083378,130552879,33348054,6706429,186241645,126538018,94079502,0,0
"1898",2021,"ITG1",122522640,179032081,0,407587985,114290977,80865122,180344535,412465642,358153696,8836542,789342329,760555334,204009475,0,0
"1899",2021,"ITG2",21278369,71675913,0,151701775,85337393,77919818,302442790,95475886,78134940,5615955,1821807856,0,86266300,0,0
"1900",2021,"ITH1",15952820,8304222,0,24748314,41577742,7355301,31390579,29622396,19743993,3380178,1564424,1351878,16732728,0,0
"1901",2021,"ITH2",4268933,1452732,0,31896779,30973305,6816022,32989212,7049402,31002547,597324,23467779,0,1072490,0,0
"1902",2021,"ITH3",22246061,16273619,35235020,320538792,198961691,21082172,143076163,41718180,161539549,11463964,147792717,4134522,20743404,0,0
"1903",2021,"ITH4",1514517,19807558,6421392,71935763,97431615,14647505,90155395,37935460,28088196,13921262,80525008,8546213,0,0,0
"1904",2021,"ITH5",3476006,24865798,10076484,207081792,419269739,48489114,154277527,63005005,132528815,1583757,86852510,1412770,15669334,0,0
"1905",2021,"ITI1",0,12370068,29889334,190405580,263183603,42486701,315019766,43285772,183154773,4031211,155921562,0,25554910,0,0
"1906",2021,"ITI2",0,12356487,20758719,71254126,42543233,13881173,59075636,23194561,31659413,4879134,68132774,0,12872407,0,0
"1907",2021,"ITI3",14350547,17553491,60440957,65352172,82557662,15279044,57254106,25483356,48276183,4792042,58074856,1647042,9885168,0,0
"1908",2021,"ITI4",20389392,19393545,1658646,280447960,224483065,22033863,397085150,59221546,400907705,3136184,245394217,664559,50628833,0,0
"1909",2021,"LT",0,71493,727930358,571927418,841150821,196765263,738392990,785547965,552708234,67090022,884676461,1072926785,169759357,0,80773437
"1910",2021,"LT01",0,11460586,0,0,6269629,3161054,1330882,0,10679111,9063744,0,2609151,0,0,0
"1911",2021,"LTZZ",0,201845,0,0,0,0,0,0,0,0,0,0,0,0,0
"1912",2021,"LU",0,0,0,6385453,18566101,2632683,19825876,13725218,8190792,0,0,0,0,0,69687379
"1913",2021,"LU00",0,1088950,9258940,0,0,10912418,0,0,2054354,37314040,0,0,0,0,0
"1914",2021,"LV",0,3684185,0,409888,0,0,0,0,0,0,923900,2455731,0,0,0
"1915",2021,"LV00",0,192718665,378022027,489811362,184021736,103583765,438792343,368190077,273677135,23157103,316374563,724355269,120515273,0,0
"1916",2021,"MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1917",2021,"MT00",0,150443209,13339098,57509940,58438483,12204929,42681369,33659115,64756710,8432679,55297377,74660281,40178668,0,70959339
"1918",2021,"MTZZ",0,0,0,0,0,86392,0,0,0,0,0,0,0,0,0
"1919",2021,"NL",0,45520323,37910485,0,10532039,219111,98848010,18970466,0,0,0,3990984,0,0,0
"1920",2021,"NL1",0,0,0,0,12277642,8811936,71591961,18165688,73136102,0,0,0,0,0,247625
"1921",2021,"NL11",0,0,36606755,0,0,3154128,85872969,23241483,0,19046914,0,0,0,0,584494
"1922",2021,"NL12",0,0,11062721,0,0,0,22454898,3121071,0,1230491,0,0,0,0,105732
"1923",2021,"NL13",0,0,1248544,0,0,0,9055699,8298688,0,0,0,0,0,0,86325
"1924",2021,"NL2",0,0,0,0,47006930,0,0,0,110444320,0,0,0,0,0,2751000
"1925",2021,"NL21",0,0,11022070,0,0,0,116711392,24406932,0,3622020,0,0,0,0,0
"1926",2021,"NL22",0,2167632,62502635,0,0,8249656,142769030,38021930,0,27055320,0,0,0,0,727734
"1927",2021,"NL23",0,0,0,0,0,0,19961129,30260537,0,0,0,0,0,0,1540663
"1928",2021,"NL3",0,0,0,0,91251578,0,0,0,433758106,0,0,0,0,0,1066800
"1929",2021,"NL31",0,0,0,0,4091886,0,28507269,0,6726796,0,0,0,0,0,1067923
"1930",2021,"NL32",0,225260,11318128,0,12819252,0,99387975,24736922,6788450,0,0,0,0,0,3675955
"1931",2021,"NL33",7435099,15875226,1648577,0,12154664,10100933,164154241,29806322,8359809,0,0,0,0,0,3856334
"1932",2021,"NL34",3006416,819695,0,0,0,0,19175392,4227932,0,0,0,0,0,0,1350012
"1933",2021,"NL4",0,0,0,0,39548700,0,0,0,100180508,0,0,0,0,0,2389800
"1934",2021,"NL41",0,10889847,11173383,0,0,6838188,165647063,60683289,0,0,0,0,0,0,1222080
"1935",2021,"NL42",0,0,18578709,0,521385,4170900,86797911,5106909,0,14955055,0,0,0,0,565437
"1936",2021,"NO05",0,3201,0,0,0,0,0,0,0,0,1599226,0,0,0,0
"1937",2021,"NO07",0,763479,0,0,0,0,1184638,6928,0,0,17480,0,0,0,0
"1938",2021,"PL",0,32082920,2074300454,4248638,1056649823,1085523966,414399884,117358533,159241825,2610744,792857286,1119085221,911402575,0,66770366
"1939",2021,"PL21",0,107943736,1069732949,139495433,296640176,88681067,631087438,247090719,401924732,0,464599959,1209631886,150118152,0,0
"1940",2021,"PL22",2113961,38516773,1230432888,232001702,318243340,85309338,480137928,305994034,524089183,6948600,453692117,1770566643,70285053,0,0
"1941",2021,"PL41",0,21271553,1133828061,104932479,189194752,59749126,266723766,543681292,180151512,0,158363980,1111370209,115067682,0,0
"1942",2021,"PL42",0,22218081,775331471,84625929,159831561,52049670,41409004,118597597,113019189,12705207,51734951,1385208583,45803903,0,0
"1943",2021,"PL43",0,13762291,407125225,66183381,79339235,31431479,58268134,214276085,58924484,11906455,35914216,398495070,39486036,0,0
"1944",2021,"PL51",1698113,40767270,720070790,191779973,317607046,69162453,328439576,563999163,298081509,16406323,81658134,1413827512,103762376,0,0
"1945",2021,"PL52",6653824,67390801,178614782,52613001,74518007,35131186,118851036,185604667,76710673,1296589,159626553,504461680,172666,0,0
"1946",2021,"PL61",0,36481887,721943251,67300693,186618161,49142641,213748219,372584783,140772000,50000,141892184,741876369,58847399,0,0
"1947",2021,"PL62",0,103104648,548716485,113230711,192800268,44979899,110554475,291159985,200368687,1270707,206898376,1291912583,74496569,0,0
"1948",2021,"PL63",0,31402205,1111811246,179189368,851403,42623884,293045661,390564091,87583205,298255,288197468,876502776,26787774,0,0
"1949",2021,"PL71",0,31119314,849935389,108587908,265957561,60313519,333729390,98762708,157308134,0,475363735,764545172,37906396,0,0
"1950",2021,"PL72",0,12565380,585692122,0,158281926,33361447,133828035,111225494,111596861,0,269860656,444054901,31244904,0,0
"1951",2021,"PL81",0,97027731,638732981,88649253,301837082,64411628,226481200,485614757,162782565,0,504872167,1200747590,139480689,0,0
"1952",2021,"PL82",0,28440840,1581099559,113251344,307558111,56891222,242833525,44264743,148215385,0,384606225,538595190,104173933,0,0
"1953",2021,"PL84",0,31184886,759665004,86016130,79805920,33667996,84225793,224420874,67593627,8769817,147782272,591118248,18169733,0,0
"1954",2021,"PL91",0,48554506,537190095,131644730,120303160,64944054,677067239,1294288152,436377301,0,459467957,3097933311,138901648,0,0
"1955",2021,"PT1",0,0,591803881,940111603,98219633,182970656,389404140,0,0,92288989,0,42157680,0,0,0
"1956",2021,"PT11",54827585,440491031,1493415982,1632882130,762884864,68544128,1477092474,209067227,542272308,20594131,1193430176,75924904,27278616,0,204921669
"1957",2021,"PT15",22021734,78768389,2811677,37958725,54999881,14979281,36652190,8332391,30143290,1367191,106471896,1460322,8847391,0,134506847
"1958",2021,"PT16",115608089,357314239,1130673437,954501602,524875732,38537917,977631193,44310522,414225828,11522218,858650117,95640522,20172445,0,107627242
"1959",2021,"PT17",32835505,88473676,125493152,196172221,207296933,36059307,264557775,114189942,181339558,27636,204729488,16831361,0,0,418678618
"1960",2021,"PT18",23621434,241189707,255000330,293020359,154563534,25604211,249882010,42193525,236558210,4939681,251163833,19152301,8311950,0,25871656
"1961",2021,"PT20",43263616,85816525,0,219007138,136452762,8381353,15431257,14436706,189424869,2688,345881757,117150842,14616297,66975977,39329780
"1962",2021,"PT30",139001076,68855687,0,77640147,42424958,7860372,23017687,72329257,38546920,760709,92176332,47817590,4004235,532195584,21522697
"1963",2021,"PTZZ",0,0,133835,0,8310023,26875281,5294,0,5701084,50410,20259,0,0,0,0
"1964",2021,"RO",126959607,9172888,1345020639,15677171,92644598,420562335,565050758,0,1401938684,280512245,309917544,1149315,298001754,0,895
"1965",2021,"RO11",22757724,254279690,200255866,37919930,14436335,25464220,1435129,164537248,121950688,2130665,220447827,506743310,0,0,0
"1966",2021,"RO12",12687803,133061990,21477390,16087788,7570928,18456522,0,42408281,70568887,84720,168480349,1067209338,0,0,253470
"1967",2021,"RO21",21175922,214466559,85923309,35298230,9091528,26891665,352056,68159544,93314097,31977299,133928923,388948366,0,0,161571
"1968",2021,"RO22",87389358,357913863,62335531,20184437,24158241,17189530,1536241,47886674,73770177,3952635,321959714,571258044,0,0,0
"1969",2021,"RO31",17474731,165603513,26272290,21750026,6503034,28470915,1234556,34008887,50848279,2737263,149482365,273857717,0,0,669517
"1970",2021,"RO32",34798694,103420504,0,29833006,487131,18009172,329173,264545286,37575595,176405,0,555025226,0,0,2235845
"1971",2021,"RO41",14623665,167702921,47500306,19451164,10174948,14544198,306350,42941043,58111517,1275637,128307914,411703974,0,0,0
"1972",2021,"RO42",17292617,175369676,44959559,20831098,6215533,18387316,560578,54320500,68905795,688721,119541573,1531970396,0,0,0
"1973",2021,"SE",0,8856487,649901537,243826067,118954647,58389188,57011310,92010586,21418465,0,29425548,8126166,0,0,2719333
"1974",2021,"SE11",0,8840967,54318713,0,0,2708981,0,0,0,4505632,44881,0,0,0,0
"1975",2021,"SE12",0,10536597,0,0,0,4583817,46013504,24008864,0,50000,38333085,1883135,0,0,0
"1976",2021,"SE21",0,3161762,0,0,0,4413663,27863635,10392088,0,410784,39796398,71433,7311317,0,0
"1977",2021,"SE22",0,9349330,11910160,0,8621850,15136896,58861137,13249298,0,0,39004505,9296108,5342916,0,0
"1978",2021,"SE23",0,3244911,0,0,2981229,3791793,60624035,28249633,0,138334,58384598,4927853,0,0,0
"1979",2021,"SE3",0,1478062,0,0,0,0,0,0,0,0,1757481,0,0,0,0
"1980",2021,"SE31",0,5691724,0,0,1703085,8987172,64665565,31703707,0,0,76638589,1027832,61829673,0,0
"1981",2021,"SE32",0,1936703,0,0,1974545,9587384,54651216,10992663,0,0,86215659,51555695,44807809,0,0
"1982",2021,"SE33",0,11314790,0,0,799443,22299041,94683223,14748617,0,45300,149997025,80466474,17811895,0,0
"1983",2021,"SI",0,4249313,0,0,0,0,16265399,4195199,1002257,0,2777088,908969,0,0,0
"1984",2021,"SI0",6897705,6252071,0,7149574,13167844,79621376,10630034,9916122,11757827,3572951,154764,0,1213651,0,11321535
"1985",2021,"SI03",11433525,163698528,0,114949137,123625982,21399690,420292495,126358457,108249400,21373072,404539535,225375272,152333,0,0
"1986",2021,"SI04",3665724,185881836,0,96773276,109062485,12425789,310708630,107450904,62610549,42939830,302364970,50185345,18837695,0,0
"1987",2021,"SK",0,0,0,0,0,1812176,3382419,0,0,32604378,0,0,0,0,0
"1988",2021,"SK0",0,0,0,217663799,1492449143,148023116,0,0,446088450,0,0,0,0,0,63438570
"1989",2021,"SK01",563295,36232098,51867139,0,2137992,15042458,78575647,2396627,0,19530268,119413220,143427532,0,0,9075261
"1990",2021,"SK02",81694521,399838267,246907806,0,12136943,156334964,198698119,174020056,4755021,60148679,197893651,475151999,77877389,0,27225782
"1991",2021,"SK03",71545075,273925453,173737147,0,8559382,102762646,269123088,179292297,5324462,41620970,154529028,1085574275,54668258,0,18150522
"1992",2021,"SK04",50767787,290570635,177008111,727909,6599661,104685367,184972738,191373028,6600401,42682895,165329040,832295751,54462382,0,18150522
"1993",2021,"UK",0,13953097,418894639,0,5047315,115573194,0,0,874023,0,0,12829123,0,0,0
"1994",2021,"UKC",3459840,0,183490303,109330691,68954762,2444089,114717216,72067292,2237713,0,257644713,0,263823,0,0
"1995",2021,"UKD",16483869,3768911,363968640,125216454,70184947,2595442,206960359,172916713,0,0,607127523,0,3267697,0,0
"1996",2021,"UKD3",0,9024096,0,0,0,0,3614819,0,0,0,0,0,0,0,0
"1997",2021,"UKD7",0,2175408,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998",2021,"UKE",42141014,11066678,223563345,81352323,14714489,3709223,81971487,53677960,9534990,0,134640491,0,46564212,0,0
"1999",2021,"UKE4",0,0,1966663,0,0,0,0,0,0,0,0,0,0,0,0
"2000",2021,"UKF",6042964,9942558,205804222,134805705,18822929,5783339,89829986,55222172,0,0,474387446,0,20757627,0,0
"2001",2021,"UKG",0,30103766,218786500,140040917,106408295,9387134,153284982,70170484,0,0,242969630,0,13196458,0,0
"2002",2021,"UKG1",0,0,1715977,0,0,0,0,0,0,0,0,0,0,0,0
"2003",2021,"UKH",0,0,76715661,63337978,0,1928391,36631136,47536243,2087560,0,122168734,0,3486320,0,0
"2004",2021,"UKH1",1819338,3110392,0,0,0,11075023,6620411,0,0,0,0,0,0,0,0
"2005",2021,"UKH2",0,3247240,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006",2021,"UKH3",6255381,4141701,0,0,0,0,369216,0,0,0,0,0,0,0,0
"2007",2021,"UKI",0,0,482415196,71475123,0,11551645,35896573,132398268,488721,0,145051959,0,2650966,0,0
"2008",2021,"UKI3",0,2205156,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009",2021,"UKJ",0,0,146214844,66869308,4190188,1227677,37916426,13943543,0,0,23035015,0,0,0,0
"2010",2021,"UKJ2",0,2874151,0,0,0,0,7550044,0,0,0,0,0,0,0,0
"2011",2021,"UKJ3",0,5674075,0,0,0,0,9046902,0,0,0,0,0,0,0,0
"2012",2021,"UKJ4",3063000,806272,0,0,0,0,48654064,0,0,0,0,0,0,0,0
"2013",2021,"UKK",9232495,15816045,159936583,98741083,0,4393392,140639596,113483441,4118895,0,256973395,47671218,22647508,0,0
"2014",2021,"UKK2",7003559,2750115,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",2021,"UKK3",0,0,0,0,0,0,2168008,10935587,0,0,0,0,0,0,0
"2016",2021,"UKK4",7754798,12077907,0,0,0,0,2731193,2494370,0,0,0,0,0,0,0
"2017",2021,"UKL1",10931741,2524784,1366640146,0,0,43941720,325322003,98066135,150036654,2975057,0,0,0,0,0
"2018",2021,"UKL2",0,0,481779733,0,0,10395530,115446938,7942690,34480860,1022444,0,0,0,0,0
"2019",2021,"UKM",0,1428844,0,11010578,6232807,16432355,77001333,43445304,12389710,0,24877028,0,0,0,0
"2020",2021,"UKM5",0,0,2690953,0,2073425,0,0,0,1404830,0,3597088,0,0,0,0
"2021",2021,"UKM6",0,1144993,19539511,4164910,7333496,5246093,15208562,4344051,1875116,0,20213193,0,13693823,0,0
"2022",2021,"UKM7",0,378916,0,16063936,29124348,0,980249,1434627,4115735,0,10742329,0,0,0,0
"2023",2021,"UKM8",0,0,0,0,92206809,0,1302048,0,1250854,0,6018095,0,0,0,0
"2024",2021,"UKN",0,10494473,0,78858853,90358144,25823152,208481726,38080369,163007811,0,139292214,0,0,0,0
"2025",2021,"UKN0",0,34098811,3756464,0,0,9015938,15439606,1431700,9910215,0,1374836,33314638,0,0,0
"2026",2021,"UKZZ",0,0,24688625,0,0,874675,0,0,0,0,0,0,0,0,0
"2027",2021,"YT",0,0,0,565062,0,466378,0,0,0,0,746888,0,0,0,0
"2028",2022,"AD",391428,46018,362687,0,0,0,0,0,0,0,0,0,0,0,0
"2029",2022,"AT",0,8843536,0,7938871,44673377,28453081,13033414,2832088,370663,0,0,2388229,0,0,0
"2030",2022,"AT1",0,0,0,0,1711838,0,0,0,0,0,0,0,0,0,0
"2031",2022,"AT11",0,10338635,26335998,0,0,10577620,8840693,6153765,0,6779341,150425626,7421600,0,0,95451
"2032",2022,"AT12",0,14318090,0,48077908,1133033,8923198,113186070,43234277,35556356,7847704,180255575,3959793,0,0,17482434
"2033",2022,"AT13",0,31748718,47267976,150240930,7380393,3523279,11288930,2236431,100806451,9472133,3754046,16917671,0,0,1042752
"2034",2022,"AT21",0,5557825,0,25256572,318596,5045941,167861579,15942068,17534885,4173590,45512178,0,0,0,2857483
"2035",2022,"AT22",0,11102783,13363438,34069271,1156099,7382121,150344707,69604263,18476476,8316928,315999573,0,0,0,60298303
"2036",2022,"AT31",0,6726205,15023470,59043112,2046570,8190542,60900254,-1487433,30106853,5233366,228048405,0,0,0,7293751
"2037",2022,"AT32",0,4767665,0,26198445,604821,7157133,27725081,14482441,9406286,4001793,46986307,0,0,0,1758916
"2038",2022,"AT33",0,8435988,9606419,22614465,328800,2130315,17589977,20474206,13647560,6106158,49287775,0,0,0,2545872
"2039",2022,"AT34",0,0,7657003,6817466,94679,1308417,13252301,13065879,6229471,983069,45168247,0,0,0,574236
"2040",2022,"BE",0,53665524,0,0,14285904,24072277,56245465,37926880,0,0,0,0,0,0,0
"2041",2022,"BE1",0,7260627,29078880,88186934,112398754,11827167,20026592,0,205656074,0,39413883,0,0,0,5779319
"2042",2022,"BE10",3388877,4346665,52447,0,0,405917,634945,0,0,0,0,80858,0,0,0
"2043",2022,"BE2",0,0,65057137,88780325,451240161,37813521,206903739,76323891,166471800,0,54463478,0,0,0,7946236
"2044",2022,"BE21",0,0,8380836,0,0,708850,34439489,6003598,0,0,0,0,0,0,0
"2045",2022,"BE22",0,0,0,0,0,0,3871270,0,0,0,0,0,0,0,0
"2046",2022,"BE23",0,20389541,1318367,0,0,0,28052227,4530590,0,0,386037,0,0,0,0
"2047",2022,"BE24",0,9671269,13308873,0,0,0,4256877,0,0,0,0,0,0,0,0
"2048",2022,"BE25",5883669,8910365,19794273,0,0,1897337,20365114,18177905,0,0,2271291,0,0,0,0
"2049",2022,"BE3",0,3242544,48379899,154235543,184568028,34072746,10794272,43945226,243012432,0,0,0,0,0,538534
"2050",2022,"BE31",0,0,15500289,2129803,0,845556,22514130,3158623,0,0,3067899,0,0,0,0
"2051",2022,"BE32",0,66137830,186767683,23460033,0,3228509,190291240,22695608,0,0,12272958,0,0,0,43396
"2052",2022,"BE33",0,44844969,117875223,17137412,5470403,1042664,108549569,14023093,15649351,0,0,0,0,0,1002522
"2053",2022,"BE34",0,46634514,22925914,0,4219198,0,7294148,0,3825871,0,0,0,0,0,0
"2054",2022,"BE35",0,8465644,37787092,2860964,0,6704135,37342612,14561152,0,0,2808322,0,0,0,222052
"2055",2022,"BG",49493397,972968506,2149374778,321214438,110486218,257248045,295448864,108504593,499145743,151317828,1173922355,1021411283,0,0,276802483
"2056",2022,"BG3",0,0,0,0,0,0,0,0,0,4152726,0,0,0,0,0
"2057",2022,"BG31",4449080,18298702,226322,0,568656,1799565,0,0,0,1499859,0,1785128,0,0,0
"2058",2022,"BG32",5921593,9901953,907488,0,3445279,1955259,0,0,0,1511615,0,15123110,0,0,0
"2059",2022,"BG33",636510,3438643,494668,0,1578923,1616274,1711054,0,0,785205,0,0,0,0,0
"2060",2022,"BG34",0,0,458598,0,0,1707652,0,0,0,76018,0,0,0,0,0
"2061",2022,"BG41",0,2556465,11436733,0,0,20949711,0,0,2922862,8469603,592064,2642650,0,0,0
"2062",2022,"BG42",0,0,10324836,0,0,2381877,0,0,5492568,369281,1563125,14852596,0,0,0
